date,region,app,compliance_score
2025-03-22,South America,WhatsApp,77.23727900913643
2025-09-04,Europe,WhatsApp,93.92152420918603
2025-09-25,Asia,Messenger,92.48291497826307
2025-09-15,North America,Facebook,72.43042434057622
2025-03-14,Asia,Messenger,90.91964824306278
2025-07-07,Europe,WhatsApp,85.61755359663749
2025-01-25,South America,Messenger,73.96498319124579
2025-08-16,South America,Instagram,92.18606291478947
2025-04-28,Africa,Instagram,72.58136695522607
2025-04-18,South America,Instagram,75.3145199740411
2025-08-30,Africa,Facebook,74.4767944465949
2025-04-09,South America,Instagram,98.17100212499452
2025-01-22,North America,Facebook,90.94468009613946
2025-02-25,Europe,Instagram,82.3385778749428
2025-05-29,Asia,Messenger,94.66612452546406
2025-02-09,Europe,Messenger,76.47878228566793
2025-05-30,Europe,Messenger,97.93279837135296
2025-05-01,Africa,Messenger,90.90991962637307
2025-09-17,Africa,Facebook,86.78741923024397
2025-01-26,North America,Instagram,93.83945346109985
2025-04-22,Asia,WhatsApp,89.34342944275475
2025-01-23,South America,Messenger,96.61327825031447
2025-06-18,South America,Instagram,94.87457980223266
2025-09-21,Europe,Instagram,75.93491515122336
2025-04-26,North America,Instagram,77.18991401633106
2025-08-19,Asia,WhatsApp,71.9529224132693
2025-07-08,South America,Messenger,76.60596751518408
2025-09-14,Europe,Facebook,80.30466594814405
2025-04-30,North America,Facebook,70.8648206551748
2025-06-01,Asia,WhatsApp,79.44887638631842
2025-03-27,Europe,WhatsApp,93.14637524881901
2025-09-03,Europe,Facebook,95.20982794040845
2025-06-11,North America,Facebook,70.2661986996227
2025-04-10,North America,Messenger,70.21441114807698
2025-07-04,North America,Facebook,74.38921324753004
2025-01-17,North America,Facebook,96.17731182201369
2025-09-17,Asia,Facebook,84.07834153397062
2025-09-02,North America,WhatsApp,99.48706228503943
2025-02-19,North America,Facebook,96.61994397300404
2025-08-23,North America,Facebook,96.70384340419119
2025-03-13,Asia,Messenger,73.85429295786311
2025-02-13,South America,Instagram,84.25688047638126
2025-03-21,Europe,WhatsApp,99.80771791954056
2025-02-18,Africa,WhatsApp,74.47132690781258
2025-04-08,Europe,Messenger,87.22700360854583
2025-01-25,Asia,Facebook,80.32839975859254
2025-08-02,North America,Instagram,81.63574420061066
2025-02-25,Asia,Messenger,96.72377512121503
2025-09-12,South America,Instagram,87.63707707576849
2025-06-05,Africa,Facebook,92.76329168166416
2025-06-10,South America,Instagram,90.19703192485723
2025-07-13,North America,Messenger,85.87047071709908
2025-01-04,Asia,Facebook,93.75133596311127
2025-09-25,Asia,WhatsApp,99.12198717731152
2025-02-05,North America,Instagram,99.00458661867359
2025-01-16,North America,Facebook,93.68356002980111
2025-05-17,Africa,Facebook,84.61989267247687
2025-03-19,South America,Messenger,74.89476877573604
2025-03-14,North America,Facebook,71.33411526915683
2025-09-02,North America,Messenger,76.94334905097833
2025-08-16,South America,WhatsApp,80.2077399879263
2025-07-14,North America,Instagram,73.89548847754158
2025-09-03,Africa,WhatsApp,76.74295988837356
2025-03-30,Africa,Messenger,72.50636393682652
2025-09-17,South America,WhatsApp,85.71030916188937
2025-05-19,Europe,Instagram,73.78954573520642
2025-02-20,Africa,WhatsApp,92.28305889768865
2025-05-27,Asia,Facebook,79.97949334432248
2025-08-30,Asia,Instagram,90.16188142633693
2025-08-20,Europe,WhatsApp,96.47558305241154
2025-01-27,Africa,Instagram,72.58049627611031
2025-07-27,North America,WhatsApp,99.67002362238131
2025-05-18,Europe,Facebook,89.35730027100206
2025-06-04,North America,Messenger,71.60097806309967
2025-01-07,Asia,WhatsApp,79.42006695778501
2025-04-25,Europe,Instagram,96.58735446824369
2025-04-02,Africa,WhatsApp,87.88700813118693
2025-03-23,Asia,Messenger,78.61667101734746
2025-01-13,Africa,Facebook,98.21483753195542
2025-03-13,North America,Facebook,93.61757711223466
2025-04-01,Africa,Messenger,92.06615488449843
2025-07-07,Europe,Facebook,96.65281360020109
2025-04-15,North America,WhatsApp,93.09339834125848
2025-03-25,Europe,Instagram,78.60215059596588
2025-01-28,North America,WhatsApp,87.51658226576824
2025-01-12,Europe,Messenger,95.2685850328589
2025-05-30,Asia,WhatsApp,75.42544320168504
2025-01-26,Europe,WhatsApp,74.8906983850361
2025-08-02,Asia,Messenger,74.7692874271264
2025-08-28,South America,Instagram,75.82765823987562
2025-08-10,Africa,Facebook,73.09692446839654
2025-03-09,North America,Messenger,95.12887059892499
2025-09-19,Africa,Facebook,94.54954661192451
2025-04-21,Asia,Facebook,74.54106975577285
2025-05-10,Asia,Messenger,91.16611530131038
2025-06-08,Asia,Instagram,88.80926677629849
2025-01-31,Europe,Messenger,78.28582796837084
2025-03-30,Africa,Messenger,76.82105301079959
2025-04-28,Asia,WhatsApp,77.51757565826264
2025-05-10,South America,WhatsApp,91.91891824320604
2025-07-26,Asia,Messenger,79.57951199021352
2025-02-28,Africa,WhatsApp,78.3387783285242
2025-04-06,Asia,Instagram,70.67443299605947
2025-09-03,Asia,WhatsApp,97.24709481329565
2025-05-25,North America,Instagram,92.58112433436892
2025-05-05,Asia,Facebook,84.18351027420161
2025-01-22,Africa,Facebook,98.28780761051716
2025-07-26,North America,Instagram,78.80596635326266
2025-09-15,North America,Facebook,90.24115129549445
2025-02-21,Asia,Instagram,79.15451133036173
2025-02-07,Asia,Messenger,79.43717276556845
2025-06-02,South America,WhatsApp,95.3412750014581
2025-08-04,Africa,Facebook,93.61065860367492
2025-08-11,Africa,Facebook,78.82322291972046
2025-05-23,Europe,Messenger,72.44168546999781
2025-04-15,Europe,WhatsApp,80.72752418773595
2025-01-10,Africa,WhatsApp,92.80172606455946
2025-08-30,Asia,Instagram,73.01633083555019
2025-04-24,North America,Facebook,90.16302594169758
2025-08-21,South America,WhatsApp,96.69289779741715
2025-03-10,Asia,Facebook,75.37681466815141
2025-02-13,North America,Facebook,95.86612972858612
2025-06-18,Africa,Facebook,71.54091647370673
2025-07-30,Asia,Facebook,90.0064077427169
2025-04-17,South America,Instagram,93.73116761127619
2025-06-16,Europe,WhatsApp,83.34298352977997
2025-07-24,North America,Facebook,76.11186084440541
2025-04-29,Asia,WhatsApp,97.74188496710516
2025-04-19,South America,Messenger,70.59906605809506
2025-08-27,Asia,Messenger,86.65213687688598
2025-01-08,Africa,WhatsApp,81.18548226115097
2025-02-12,North America,Instagram,83.83171586443137
2025-05-12,Africa,Instagram,86.09695168836687
2025-07-25,Africa,Messenger,86.04245866799526
2025-08-27,Europe,Facebook,76.10870991269296
2025-02-15,Africa,Messenger,90.3910696870013
2025-07-17,South America,Facebook,70.57444873576438
2025-05-01,North America,Messenger,70.6355228263857
2025-08-08,Europe,Messenger,84.3546202383493
2025-04-04,Asia,Instagram,86.25708640810828
2025-06-02,Africa,WhatsApp,78.24668445100781
2025-01-13,Asia,WhatsApp,86.55026600880501
2025-07-26,Europe,Messenger,85.4832769895677
2025-09-12,Asia,Instagram,80.47661664317934
2025-06-07,South America,Facebook,89.5532390963535
2025-09-27,Europe,Messenger,98.73811649640308
2025-03-09,North America,Facebook,84.72408083275407
2025-09-14,North America,Facebook,93.58152277824941
2025-07-08,North America,Instagram,77.42789690718969
2025-01-03,North America,Instagram,92.85851780522444
2025-08-25,Europe,WhatsApp,89.46717863505982
2025-05-12,Europe,Instagram,89.19093339784911
2025-06-20,Europe,Messenger,96.79106021326683
2025-09-27,Africa,Messenger,77.00050764856755
2025-03-30,Europe,Facebook,81.05350351272827
2025-04-13,Europe,WhatsApp,72.49202371032958
2025-05-05,Europe,Facebook,91.78359930307636
2025-03-08,North America,Facebook,95.31601855898836
2025-09-20,South America,WhatsApp,82.1750051089541
2025-01-08,North America,Facebook,80.70480455404778
2025-02-13,South America,WhatsApp,89.75955567569582
2025-05-15,South America,Facebook,72.26771382368011
2025-09-05,South America,Facebook,78.81525688408941
2025-01-25,North America,WhatsApp,80.9863839560555
2025-07-15,Africa,Messenger,85.55770852092256
2025-07-11,Asia,Facebook,84.29707658407028
2025-05-02,Africa,Facebook,76.2604126832388
2025-09-17,North America,Messenger,86.22363621589997
2025-02-16,South America,WhatsApp,97.77606072660309
2025-07-28,Asia,WhatsApp,70.8126367089139
2025-03-30,Africa,Messenger,90.40919717214018
2025-01-03,Europe,WhatsApp,88.74127081786926
2025-05-25,Africa,Instagram,97.73280864134986
2025-01-22,North America,Facebook,89.36034821221246
2025-02-08,Asia,WhatsApp,88.7452813744313
2025-04-17,Europe,Messenger,93.0941698029472
2025-04-10,Asia,Facebook,78.03417846458981
2025-08-17,Asia,Messenger,87.8719678729671
2025-07-25,Africa,WhatsApp,85.58263328085538
2025-03-12,South America,Messenger,83.1541751996492
2025-06-18,Africa,Messenger,72.38461502108382
2025-07-04,Europe,Facebook,78.77886574038524
2025-07-27,North America,Facebook,78.39945141970509
2025-09-28,Africa,WhatsApp,91.72752871492003
2025-05-15,South America,Messenger,97.61968405631305
2025-05-26,South America,Messenger,76.92361668630545
2025-05-29,Africa,WhatsApp,72.23871816673977
2025-04-26,Europe,Messenger,99.99870863106311
2025-07-06,South America,Messenger,90.73615990402165
2025-01-20,South America,Messenger,96.59412540970773
2025-09-01,Europe,Messenger,74.31638247591388
2025-03-08,Europe,Instagram,94.02304123352107
2025-03-03,Europe,WhatsApp,94.399712379643
2025-04-20,Europe,WhatsApp,74.54466777971828
2025-02-25,Africa,Messenger,74.84212540282287
2025-03-26,Africa,WhatsApp,78.86353648365403
2025-09-21,Asia,Instagram,76.50362342907219
2025-04-17,Asia,Messenger,99.26229724169781
2025-01-12,Asia,Facebook,80.88831500909303
2025-06-25,South America,Instagram,92.83919235301622
2025-01-27,Europe,Facebook,94.15152410448017
2025-05-10,Africa,WhatsApp,81.57822661464024
2025-08-15,Africa,WhatsApp,90.47756662847007
2025-05-16,Europe,WhatsApp,73.23400422687182
2025-01-20,Asia,Messenger,81.90886154445808
2025-09-21,South America,Instagram,99.019319802847
2025-06-08,Africa,Instagram,75.05591961740811
2025-06-09,North America,Messenger,81.57133914101894
2025-01-26,South America,Messenger,93.71564529676098
2025-03-22,South America,WhatsApp,89.9626976473138
2025-01-18,Asia,Instagram,88.94555804723196
2025-03-10,Europe,WhatsApp,95.59772378027267
2025-05-10,North America,Instagram,70.87281529071093
2025-05-15,Asia,Messenger,93.13493104545977
2025-08-06,Europe,WhatsApp,96.47647117647455
2025-01-15,North America,Instagram,70.48523432488591
2025-07-05,Africa,Messenger,86.76888853321917
2025-07-14,North America,Facebook,80.45765455631891
2025-07-10,Asia,WhatsApp,71.52288126440628
2025-08-22,North America,Instagram,82.5324435795443
2025-03-07,North America,Instagram,89.32090423515658
2025-03-22,North America,WhatsApp,97.57040894768177
2025-02-05,Africa,Instagram,88.61591459488214
2025-08-23,Europe,Facebook,95.70229244667962
2025-01-17,North America,Facebook,73.64714520023695
2025-01-02,South America,Instagram,76.31563502569402
2025-02-02,Asia,WhatsApp,99.10878592643704
2025-05-14,South America,Instagram,96.62202070769331
2025-09-24,Europe,Instagram,77.05680859060077
2025-01-05,Asia,Facebook,88.62921645392738
2025-04-01,Europe,Messenger,80.87898275585597
2025-06-01,Asia,Messenger,84.05795526186506
2025-04-28,South America,Instagram,95.82634447276871
2025-03-02,South America,WhatsApp,92.07137830399098
2025-01-26,Africa,Facebook,77.15327685160287
2025-04-19,Europe,Messenger,79.47979224090648
2025-07-29,South America,Instagram,78.69131379456994
2025-09-16,Asia,WhatsApp,93.41988335022234
2025-02-11,North America,Facebook,84.70265263410494
2025-01-13,North America,Messenger,98.52172921073158
2025-03-30,North America,Messenger,94.50061531687153
2025-03-29,Africa,Messenger,76.33583292563745
2025-07-06,South America,WhatsApp,93.57828386063649
2025-03-04,Europe,WhatsApp,85.1823804164178
2025-02-12,Europe,WhatsApp,77.61130378542114
2025-08-21,Africa,Instagram,80.8999522845367
2025-08-22,Asia,Facebook,99.16378350230008
2025-03-16,South America,Instagram,84.51884327752374
2025-09-10,South America,Facebook,91.58817548831989
2025-05-29,Asia,WhatsApp,84.31255885488316
2025-07-01,Asia,Messenger,81.14671821538357
2025-07-26,South America,WhatsApp,93.89260054778076
2025-06-30,South America,Instagram,95.4497305532519
2025-06-22,North America,WhatsApp,72.15667496997611
2025-08-29,Europe,WhatsApp,78.36932767394998
2025-06-13,North America,WhatsApp,85.23613142892643
2025-03-04,North America,Messenger,79.494932423333
2025-08-23,Europe,Facebook,93.5074901488226
2025-05-05,Africa,Facebook,73.44200082246606
2025-09-14,Africa,Instagram,93.93394858859719
2025-04-02,Africa,Facebook,88.53659251584621
2025-08-13,Africa,WhatsApp,78.6810315561245
2025-07-14,Asia,Messenger,80.33364065323538
2025-07-26,North America,WhatsApp,75.48697465279605
2025-08-03,Asia,WhatsApp,77.57720200894414
2025-07-05,Asia,Instagram,91.51806606947488
2025-05-06,Europe,WhatsApp,81.27652421623579
2025-09-12,Africa,WhatsApp,90.62452416061147
2025-03-02,South America,Instagram,85.42322623305245
2025-07-20,Africa,Facebook,74.35893248931777
2025-03-10,North America,Facebook,84.97211943399077
2025-03-04,Asia,Facebook,92.69409537527899
2025-05-14,North America,Instagram,78.93026514172973
2025-08-27,Asia,Instagram,89.44244994060784
2025-09-09,Asia,Messenger,75.97097963625126
2025-07-06,Asia,Messenger,74.07096873750253
2025-01-21,South America,WhatsApp,80.80678391871871
2025-02-15,Africa,WhatsApp,81.6761078109901
2025-07-13,Asia,Instagram,92.83028891101307
2025-02-26,Europe,Instagram,83.80236253803476
2025-02-11,Asia,Messenger,72.43704685992459
2025-08-23,Africa,WhatsApp,89.01998495066186
2025-01-16,Africa,WhatsApp,84.07759779598142
2025-05-13,South America,WhatsApp,79.94929601695948
2025-01-01,Asia,Facebook,94.06656425832958
2025-08-20,Europe,Messenger,74.63154370682753
2025-05-30,South America,Facebook,97.3963703193389
2025-05-02,South America,WhatsApp,80.02184470951333
2025-08-01,Asia,Instagram,83.82824334527884
2025-05-20,Asia,Messenger,97.87698986680574
2025-06-08,South America,Facebook,92.83719495213123
2025-01-27,South America,WhatsApp,72.22907301414459
2025-06-11,South America,Facebook,87.34890576266112
2025-04-28,North America,Instagram,79.31088615019584
2025-03-16,South America,Messenger,85.2546474952216
2025-04-03,Africa,Instagram,92.28907124902484
2025-02-03,Europe,Instagram,84.88518741755951
2025-04-25,Europe,Messenger,72.13065630835135
2025-04-23,Asia,WhatsApp,85.89941555829051
2025-03-01,South America,WhatsApp,70.72388999680432
2025-08-25,Europe,Facebook,80.45228072079824
2025-05-06,Europe,WhatsApp,84.34091568770295
2025-02-14,Africa,WhatsApp,89.34020690129883
2025-08-17,Africa,WhatsApp,85.1862036286504
2025-07-16,North America,Facebook,74.55840431641506
2025-07-31,North America,Messenger,97.96652691883125
2025-03-12,Europe,WhatsApp,89.50899018253426
2025-08-23,Asia,Instagram,79.50903355374723
2025-06-16,Europe,WhatsApp,98.97819085393124
2025-07-14,Asia,WhatsApp,96.47732827326969
2025-06-22,Europe,Messenger,74.30470266034492
2025-07-14,Africa,Instagram,89.6628728531969
2025-03-04,South America,Facebook,86.80208356259647
2025-03-11,Europe,WhatsApp,75.78426768658582
2025-08-11,North America,WhatsApp,77.00425421467087
2025-03-20,Asia,WhatsApp,86.9132132065291
2025-02-05,Asia,WhatsApp,79.63864853001931
2025-07-14,Europe,Instagram,95.04494293285465
2025-08-05,Asia,Messenger,72.93217705918822
2025-05-29,North America,Messenger,97.42092319606337
2025-07-20,Africa,WhatsApp,95.21657647204869
2025-06-03,South America,Facebook,92.1587044934124
2025-01-22,South America,Instagram,77.8770175280549
2025-08-03,Asia,Instagram,91.44873568126357
2025-05-02,Europe,Facebook,83.16309338855896
2025-09-23,Asia,WhatsApp,89.01273691687499
2025-09-18,North America,WhatsApp,79.37663251610064
2025-02-24,Europe,WhatsApp,95.07573561424086
2025-09-17,Africa,Facebook,71.21728297956635
2025-08-18,North America,Instagram,90.74379240087751
2025-05-06,Africa,Messenger,94.85893721149944
2025-09-16,Europe,WhatsApp,89.39284345491697
2025-02-19,Africa,Facebook,75.75975346387938
2025-08-12,North America,Facebook,78.54942339340789
2025-05-26,North America,WhatsApp,85.44715883508252
2025-02-14,Asia,Facebook,79.8834720781673
2025-09-19,Europe,WhatsApp,70.14749265121596
2025-08-22,South America,WhatsApp,71.22034337333643
2025-02-22,South America,WhatsApp,93.03305293030026
2025-08-23,Africa,Instagram,72.51121545044093
2025-07-15,South America,Facebook,97.84065566914695
2025-01-04,South America,Messenger,83.28209337688993
2025-03-01,North America,Instagram,92.74559915093101
2025-06-22,North America,WhatsApp,73.76513788205821
