date,region,app,resolution_time
2025-06-18,Africa,Instagram,1.971216313387775
2025-05-10,North America,Messenger,5.340739658426115
2025-05-18,North America,Instagram,2.3468422274278247
2025-04-01,Europe,WhatsApp,2.891291381626116
2025-06-12,Africa,Facebook,4.593511571563937
2025-09-10,Africa,Facebook,2.1462832236226457
2025-07-20,Europe,Messenger,5.838758156332872
2025-01-20,South America,Instagram,4.002153788020928
2025-08-17,Asia,Instagram,2.047903829545981
2025-06-12,Africa,WhatsApp,6.264372607315977
2025-06-14,South America,WhatsApp,3.6055932204339336
2025-08-20,Asia,Messenger,3.7544396038784162
2025-08-26,Africa,Messenger,3.669343509168821
2025-04-30,North America,Instagram,0.5
2025-04-17,Africa,Instagram,5.887159418297695
2025-09-07,Asia,Messenger,4.042042526372313
2025-07-17,South America,Facebook,4.229708431540263
2025-08-08,North America,Facebook,5.021446224120284
2025-05-31,Asia,Facebook,3.5595007920577726
2025-09-22,Asia,Facebook,2.3179097526377244
2025-08-08,Africa,Messenger,2.603725155512941
2025-08-04,Europe,WhatsApp,5.309764580778098
2025-06-05,Europe,Facebook,3.9821585837787747
2025-08-04,North America,Messenger,5.508882028466975
2025-04-24,Asia,Facebook,5.772693894522945
2025-06-10,South America,Instagram,5.330832114205444
2025-04-08,North America,Facebook,5.88467635611655
2025-06-06,North America,Messenger,2.9321975080720986
2025-06-11,Africa,Instagram,4.902919625394291
2025-02-11,South America,Instagram,3.2989634303534143
2025-06-29,Asia,Facebook,2.3585372008146654
2025-02-20,Asia,Facebook,4.69127608947735
2025-09-09,Asia,Instagram,5.1312909046245405
2025-04-30,North America,WhatsApp,3.483618237059549
2025-03-16,Africa,Messenger,4.071429484811313
2025-06-11,North America,Messenger,5.05451741480429
2025-05-29,Europe,Messenger,3.0820814022560272
2025-05-03,Europe,Messenger,5.215974881358834
2025-05-21,Asia,Messenger,2.640282058703508
2025-07-01,Africa,Instagram,4.611673431674303
2025-09-14,Asia,Messenger,2.186469214219583
2025-09-02,Asia,WhatsApp,6.0189701573958025
2025-03-27,North America,WhatsApp,5.027339765486398
2025-03-12,Asia,Facebook,7.01595008887573
2025-09-26,Asia,Facebook,2.598404648509049
2025-06-29,Africa,Facebook,4.9984885960453775
2025-05-29,Africa,Facebook,3.9709156922808284
2025-01-06,Africa,Instagram,1.8006504540301758
2025-05-28,Asia,WhatsApp,4.165712865842801
2025-06-17,Africa,Instagram,4.853124701402605
2025-01-09,Africa,WhatsApp,6.955254315560914
2025-06-27,South America,Instagram,3.243268723024428
2025-04-26,South America,WhatsApp,4.711623449500332
2025-04-06,Europe,Facebook,4.4602693589302795
2025-02-25,North America,WhatsApp,3.7390308830858148
2025-07-26,North America,Facebook,3.8496419305214196
2025-04-15,Africa,WhatsApp,5.11974844957331
2025-02-04,Europe,Instagram,3.8490703776291024
2025-07-28,Europe,Messenger,3.6471463851975074
2025-05-27,South America,WhatsApp,3.2400682471710613
2025-03-22,Europe,Instagram,1.7477445573746313
2025-02-19,Asia,Messenger,5.400608387665448
2025-03-28,Africa,Instagram,3.2243285103906523
2025-07-10,Asia,Messenger,5.84953334551289
2025-01-01,North America,Facebook,5.891488121154866
2025-05-18,South America,WhatsApp,7.597305729203485
2025-05-16,Asia,Instagram,4.666810496973943
2025-06-03,Africa,WhatsApp,4.840445299696805
2025-06-11,Asia,Facebook,4.918214083629976
2025-01-19,Asia,Facebook,4.39025399314343
2025-08-31,Europe,WhatsApp,5.770040408436593
2025-05-09,South America,Instagram,3.876131857702738
2025-06-25,North America,Instagram,4.828270675849588
2025-03-25,Africa,Instagram,3.8371563905861152
2025-08-10,Africa,WhatsApp,2.0332390710165735
2025-05-25,North America,Instagram,5.116561553750633
2025-04-16,Africa,Instagram,0.5
2025-01-11,Europe,Messenger,4.824016938718449
2025-06-15,Asia,Instagram,5.6309759141102305
2025-07-15,Europe,Facebook,4.881987488578584
2025-08-19,Europe,Instagram,2.816161414135589
2025-05-27,Europe,WhatsApp,6.3195137709100715
2025-08-26,North America,WhatsApp,6.7219070838733375
2025-01-13,South America,Instagram,4.9983621054525615
2025-08-07,North America,WhatsApp,6.78220339848494
2025-09-14,North America,WhatsApp,7.179886671260919
2025-01-02,Europe,Instagram,3.0376034239146863
2025-07-29,South America,Messenger,2.633558717652715
2025-08-13,North America,Messenger,5.114781372343096
2025-07-13,South America,Messenger,0.5
2025-07-15,Europe,Messenger,3.6677080604634895
2025-09-17,North America,Facebook,3.0114036973910427
2025-02-26,South America,Instagram,3.7163196268701877
2025-04-23,Africa,WhatsApp,2.1591414389432666
2025-08-01,North America,WhatsApp,3.771056386256348
2025-09-01,North America,Instagram,4.908884208676122
2025-04-27,North America,WhatsApp,6.588615800241733
2025-03-28,South America,Facebook,4.70293833320562
2025-09-20,Asia,Messenger,1.3382107135411974
2025-04-23,North America,Instagram,4.098062619198473
2025-06-13,Africa,WhatsApp,6.128699716407353
2025-01-04,Africa,Facebook,3.6891349593957434
2025-04-28,Europe,WhatsApp,5.028144142612295
2025-01-23,Asia,Facebook,5.819246043660376
2025-08-21,Asia,WhatsApp,4.258609988645054
2025-03-31,South America,Messenger,4.538299321871165
2025-09-12,Europe,Instagram,4.88447637412746
2025-04-02,South America,Messenger,3.376443702659282
2025-06-04,Europe,Messenger,3.6934080792776256
2025-04-25,Asia,WhatsApp,2.6830539466572842
2025-07-26,South America,Messenger,3.272201956364487
2025-03-22,Europe,Instagram,5.216856250518118
2025-04-13,Asia,Facebook,4.808632494774663
2025-03-21,Asia,Facebook,2.3000091600445427
2025-04-13,North America,WhatsApp,2.572776009673463
2025-08-28,South America,Instagram,3.125867292993152
2025-09-22,North America,Instagram,1.8851504039023363
2025-02-02,Asia,Facebook,4.38425388983299
2025-02-04,South America,Facebook,3.0622093775304915
2025-09-06,South America,Messenger,4.774060086747948
2025-02-19,Africa,WhatsApp,5.5238212571200265
2025-08-30,Europe,Facebook,1.4904706785836188
2025-06-01,Africa,Facebook,3.062955863292072
2025-05-27,Africa,Instagram,1.681827509338774
2025-02-08,Asia,Instagram,1.243796242254251
2025-07-08,Europe,Instagram,4.816795317884523
2025-01-25,Africa,Facebook,4.316789521799002
2025-09-01,Africa,WhatsApp,3.151223831751439
2025-08-11,South America,Messenger,2.574526460345788
2025-08-18,Asia,WhatsApp,2.3779488826434174
2025-06-02,Africa,Facebook,4.264774461683617
2025-04-18,Europe,Messenger,3.652061200834759
2025-02-02,North America,WhatsApp,2.655684956834479
2025-04-21,North America,Facebook,4.626246588186395
2025-05-01,Asia,WhatsApp,4.423857750855487
2025-01-16,North America,Facebook,2.5440681812291124
2025-08-15,South America,Instagram,3.2886247603625014
2025-01-11,South America,WhatsApp,5.2909366406621885
2025-07-22,Europe,Instagram,5.122576867670388
2025-07-21,Asia,Instagram,3.0157245536098083
2025-04-08,Asia,Messenger,6.4922519338279
2025-04-26,North America,Messenger,3.7370886806597716
2025-08-20,Africa,WhatsApp,5.182725598262873
2025-04-21,Africa,Facebook,2.4230269698767697
2025-01-12,Africa,Messenger,3.7716552692670695
2025-01-21,Europe,Messenger,2.626508247729276
2025-05-07,Asia,Instagram,1.5197356241429825
2025-05-01,North America,Instagram,3.9363458812911087
2025-05-04,Europe,Facebook,3.5080129194141385
2025-02-02,South America,Messenger,5.608074222074936
2025-06-19,South America,Messenger,3.1337146287154622
2025-03-18,South America,Facebook,4.403167169830905
2025-03-04,Asia,Messenger,3.3912662476333715
2025-09-27,South America,WhatsApp,2.540331719010866
2025-08-04,Africa,WhatsApp,5.209777234860163
2025-07-09,South America,Facebook,3.0788034197545535
2025-03-16,Europe,Instagram,3.3487634982133354
2025-06-23,South America,Facebook,2.2190422839064627
2025-03-08,Africa,WhatsApp,1.4671408046785723
2025-04-03,South America,Messenger,4.679782324199825
2025-02-22,North America,Messenger,3.851327465246979
2025-04-04,Africa,Instagram,5.377332491577105
2025-04-23,Asia,Instagram,4.763416616050821
2025-08-17,South America,WhatsApp,2.132578198447288
2025-09-07,Europe,Instagram,4.004815294276502
2025-07-28,South America,Facebook,3.9467939908025857
2025-07-01,Europe,WhatsApp,5.51655776021583
2025-09-24,North America,Messenger,5.849575567848313
2025-06-04,Asia,Messenger,1.4064607389837964
2025-03-24,Africa,Messenger,5.6479368792304
2025-07-05,Africa,Instagram,5.446255047663455
2025-05-19,Asia,WhatsApp,2.78236954639455
2025-02-24,North America,Instagram,3.9316691113520976
2025-01-19,North America,Facebook,0.8452099260292405
2025-09-24,South America,WhatsApp,3.924583525936747
2025-05-22,North America,Instagram,2.4252774233021475
2025-06-13,South America,Messenger,4.781381078986127
2025-09-09,Europe,Messenger,4.61994051685122
2025-08-20,Asia,Facebook,3.8589029271577293
2025-03-01,Europe,Facebook,4.294906838802968
2025-01-22,Europe,Facebook,2.8151970167033835
2025-05-06,Europe,Messenger,2.307335663330497
2025-04-13,Europe,Instagram,7.171508876986496
2025-08-09,Africa,Messenger,5.536783819593437
2025-04-20,North America,Messenger,4.196204090609675
2025-02-27,Asia,Messenger,3.6789059279014302
2025-03-06,Asia,Instagram,7.604265484966906
2025-02-27,Europe,Messenger,6.510386420799484
2025-06-07,Asia,Facebook,3.572868298576463
2025-03-17,South America,Facebook,2.544070646477749
2025-01-19,Asia,Facebook,4.078662261601171
2025-07-09,Europe,Facebook,3.43294279944568
2025-09-07,Asia,Messenger,2.5793101965561824
2025-03-20,North America,Messenger,6.057977351360671
2025-03-25,Europe,Messenger,4.78654420562023
2025-06-21,Africa,Facebook,3.3890767749164086
2025-07-31,North America,Instagram,3.36836715554087
2025-05-29,Asia,WhatsApp,4.019264882801757
2025-01-10,Africa,WhatsApp,3.2709639702072946
2025-01-30,North America,WhatsApp,3.141281475762959
2025-02-24,South America,Instagram,7.08066630877964
2025-05-07,North America,Messenger,2.6320816167173495
2025-06-29,Africa,WhatsApp,0.6827297361133615
2025-08-20,South America,WhatsApp,4.98148148905206
2025-04-03,Asia,Messenger,5.674637012941478
2025-01-08,Europe,WhatsApp,4.231223339178568
2025-09-04,Asia,Messenger,1.583311351541059
2025-07-15,Europe,WhatsApp,3.7961394800257904
2025-06-12,Europe,Messenger,3.2369336133324893
2025-02-09,Africa,Facebook,6.005692692155783
2025-09-11,South America,Instagram,2.7323360951773683
2025-03-26,South America,WhatsApp,4.345705513541472
2025-03-19,North America,Messenger,4.89699512906524
2025-08-01,Asia,Facebook,2.713610159608097
2025-09-12,Africa,Messenger,3.1075509170259252
2025-04-01,Asia,WhatsApp,4.649925392961342
2025-07-12,North America,WhatsApp,0.5
2025-09-10,North America,WhatsApp,6.042939865524298
2025-05-23,Africa,WhatsApp,2.4829232654195508
2025-09-01,North America,WhatsApp,4.066360946621207
2025-07-31,Africa,Facebook,1.9710305277199556
2025-07-14,North America,Messenger,5.977552681999237
2025-09-27,South America,Messenger,4.000775409671774
2025-01-19,Africa,WhatsApp,4.320847460523418
2025-02-09,South America,Messenger,4.839071014555311
2025-04-08,South America,Facebook,5.634803165382367
2025-01-04,Africa,WhatsApp,2.3219375096696337
2025-02-02,Asia,Instagram,3.59575902505531
2025-06-14,Europe,Facebook,5.89380120774776
2025-01-27,North America,WhatsApp,3.3413264485155247
2025-06-22,North America,Messenger,6.050368137355471
2025-04-23,Asia,Facebook,4.309119996050464
2025-04-05,Europe,WhatsApp,3.364041095114316
2025-08-21,Asia,Messenger,5.040057238312871
2025-05-14,Europe,Messenger,3.769457344225633
2025-05-04,Africa,WhatsApp,5.275273465106919
2025-04-26,Africa,Facebook,3.2814920826874974
2025-01-13,South America,WhatsApp,5.285081701696516
2025-06-14,South America,WhatsApp,4.656272907644877
2025-07-27,Africa,WhatsApp,3.4920954937039146
2025-03-26,South America,WhatsApp,1.2654188236026878
2025-09-05,Africa,WhatsApp,4.717747127137896
2025-02-25,Asia,Messenger,5.612618715854959
2025-06-21,North America,WhatsApp,4.288320899216562
2025-05-21,Africa,Facebook,0.6331523776420118
2025-05-12,Africa,Instagram,5.709507343504079
2025-07-20,Africa,WhatsApp,4.597043370883315
2025-06-28,South America,Facebook,4.926647389524659
2025-01-29,South America,Instagram,3.880644897850546
2025-02-05,South America,Facebook,1.1020729097113073
2025-04-19,South America,Messenger,4.870765319282454
2025-05-26,Asia,Messenger,3.6707644756297046
2025-05-26,Africa,Instagram,2.9035262446252617
2025-06-17,Asia,Instagram,6.614576402385571
2025-09-14,South America,Instagram,4.882961497292705
2025-03-28,Asia,Messenger,4.3284802177453
2025-06-03,Africa,Messenger,2.7058513919910983
2025-04-08,Africa,Facebook,2.518016918891239
2025-07-30,South America,Messenger,4.752838675146893
2025-02-17,Africa,Instagram,1.0073966358719542
2025-07-13,Asia,WhatsApp,4.826226027570817
2025-09-09,Europe,WhatsApp,4.918688869224731
2025-09-19,Africa,Instagram,6.062579774541505
2025-09-19,Asia,Messenger,5.4728274768161205
2025-01-31,Asia,Instagram,5.710061930124894
2025-04-15,Asia,Messenger,3.1038028198497556
2025-06-18,Africa,WhatsApp,1.8015393575258543
2025-08-24,Europe,Facebook,4.263420562298214
2025-08-18,South America,Messenger,4.665285393797779
2025-01-23,South America,Facebook,5.517025392629714
2025-06-13,Africa,WhatsApp,6.230097280500248
2025-01-07,Africa,Facebook,2.253532496146222
2025-07-29,North America,Facebook,5.285338974473404
2025-09-10,Europe,Instagram,0.634114739391098
2025-05-13,Asia,Facebook,4.412851767106175
2025-04-16,Asia,WhatsApp,5.049847256304214
2025-08-20,South America,Messenger,1.7101190137858646
2025-02-02,Africa,Facebook,4.935910182261778
2025-03-20,Europe,Messenger,2.402648485503929
2025-02-04,South America,Instagram,3.4091346597549625
2025-04-20,Europe,WhatsApp,5.289517270157564
2025-03-04,Africa,WhatsApp,3.523479960474826
2025-06-27,Asia,Messenger,3.500388495199201
2025-08-20,North America,WhatsApp,4.479116623430707
2025-04-14,Europe,Instagram,5.197223432722849
2025-02-04,Asia,Messenger,3.9984097680736066
2025-07-13,Europe,WhatsApp,6.372331389311263
2025-06-23,Europe,Instagram,3.49656817602085
2025-04-12,Europe,Instagram,5.8489764031616005
2025-03-26,Africa,Facebook,4.794530454353843
2025-07-20,South America,WhatsApp,5.008033488853776
2025-06-22,Europe,Messenger,2.2589643107503705
2025-01-29,Africa,Facebook,5.824413067449306
2025-02-25,North America,Messenger,4.180109196959525
2025-01-16,South America,Facebook,7.468425083741426
2025-05-20,Africa,Instagram,4.38571933823326
2025-03-07,North America,Facebook,3.969742435772419
2025-05-27,South America,Facebook,3.2289337795309674
2025-06-07,Africa,Facebook,4.007245551444849
2025-03-10,North America,WhatsApp,6.116901274145126
2025-01-23,Africa,Facebook,5.1741546467468655
2025-07-09,North America,Instagram,4.442193746006971
2025-09-05,Europe,Messenger,5.283688803387559
2025-05-25,Europe,WhatsApp,3.3364213534125517
2025-06-26,South America,Instagram,3.2214624815407733
2025-07-14,North America,WhatsApp,3.0594512083623675
2025-01-13,Europe,Messenger,5.482100885716223
2025-06-15,South America,Messenger,5.632094803498421
2025-05-30,Asia,Messenger,2.80180936600528
2025-02-14,Europe,WhatsApp,2.9871082374032887
2025-06-23,Europe,WhatsApp,3.7962785349572483
2025-06-16,Africa,Messenger,2.465492110461918
2025-07-16,Asia,Messenger,4.3531110904959425
2025-07-25,North America,Instagram,6.153852328071584
2025-03-23,South America,Messenger,4.551978689756738
2025-03-09,Asia,Facebook,5.540713817962928
2025-04-07,North America,WhatsApp,2.0189984072249594
2025-06-16,Europe,Instagram,3.245002699910936
2025-03-18,South America,WhatsApp,1.1549928853441198
2025-08-25,South America,Messenger,3.9064400698670814
2025-07-15,Asia,Facebook,7.273036822712419
2025-05-16,Africa,Messenger,6.656066209933741
2025-02-05,North America,WhatsApp,4.579564046237792
2025-09-05,Asia,Instagram,4.121143926013277
2025-09-11,Africa,WhatsApp,4.720624459727004
2025-08-02,Africa,Instagram,2.231947555157558
2025-09-09,Africa,Facebook,4.365896702633731
2025-03-11,South America,Messenger,0.783427376755649
2025-08-22,North America,Messenger,0.5
2025-01-16,North America,Facebook,3.4804105169692745
2025-06-23,Asia,WhatsApp,7.5607037559140435
2025-07-06,Europe,Facebook,6.49941886529574
2025-08-13,Asia,Messenger,5.71740835258428
2025-01-12,North America,Instagram,4.025965637103092
2025-08-07,South America,Messenger,6.338891667590152
2025-01-01,Asia,WhatsApp,3.2318038974284775
2025-04-21,Europe,Instagram,2.2245393323010503
2025-05-09,Asia,WhatsApp,3.1443778468869725
2025-04-03,Africa,Messenger,1.590149002756374
2025-02-08,Europe,Messenger,7.399536714758555
2025-06-08,Africa,Instagram,4.814568841462204
2025-07-05,South America,WhatsApp,2.6939605669284217
2025-09-13,North America,Instagram,3.8811890982245956
2025-08-27,Asia,Instagram,3.8345100774039826
2025-04-14,Asia,WhatsApp,6.152206622821424
2025-01-29,Africa,Instagram,7.357333034652842
2025-03-30,Africa,Facebook,5.62783140153603
2025-02-20,North America,Instagram,5.113440878415089
2025-05-27,Asia,Messenger,4.479134613380955
2025-02-05,North America,WhatsApp,4.173761336575694
